geo;freq;siec;nrg_cons;unit;tax;currency;period;value;year;semester
ME;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2018-S2;0.0985;2018;S2
MK;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2018-S2;0.0797;2018;S2
MT;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2018-S2;0.3353;2018;S2
NL;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2018-S2;0.162;2018;S2
NO;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2018-S2;0.1291;2018;S2
PL;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2018-S2;0.1249;2018;S2
PT;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2018-S2;0.2052;2018;S2
RO;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2018-S2;0.1243;2018;S2
RS;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2018-S2;0.0876;2018;S2
SE;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2018-S2;0.1522;2018;S2
SI;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2018-S2;0.1279;2018;S2
SK;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2018-S2;0.1126;2018;S2
TR;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2018-S2;0.0835;2018;S2
UA;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2018-S2;0.0368;2018;S2
UK;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2018-S2;0.1728;2018;S2
XK;S;E7000;KWH_GE15000;KWH;I_TAX;EUR;2018-S2;0.0556;2018;S2
AL;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0759;2018;S2
AT;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.1031;2018;S2
BA;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0624;2018;S2
BE;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.156;2018;S2
BG;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0833;2018;S2
CY;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.168;2018;S2
CZ;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0996;2018;S2
DE;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.1089;2018;S2
DK;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.1014;2018;S2
EA;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.1096;2018;S2
EE;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0927;2018;S2
EL;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.1044;2018;S2
ES;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.1414;2018;S2
FI;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0745;2018;S2
FR;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0975;2018;S2
GE;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0691;2018;S2
HR;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0958;2018;S2
HU;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0849;2018;S2
IE;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.1513;2018;S2
IS;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0576;2018;S2
IT;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.1124;2018;S2
LI;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.1448;2018;S2
LT;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0676;2018;S2
LU;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0997;2018;S2
LV;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.1016;2018;S2
MD;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0917;2018;S2
ME;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.079;2018;S2
MK;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0675;2018;S2
MT;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.3178;2018;S2
NL;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.073;2018;S2
NO;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0878;2018;S2
PL;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0812;2018;S2
PT;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0961;2018;S2
RO;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0903;2018;S2
RS;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0672;2018;S2
SE;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0898;2018;S2
SI;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0959;2018;S2
SK;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0569;2018;S2
TR;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.067;2018;S2
UA;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0307;2018;S2
UK;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.1194;2018;S2
XK;S;E7000;KWH_GE15000;KWH;X_TAX;EUR;2018-S2;0.0503;2018;S2
AL;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.0759;2018;S2
AT;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.1335;2018;S2
BA;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.0642;2018;S2
BE;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.1926;2018;S2
BG;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.0833;2018;S2
CY;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.1786;2018;S2
CZ;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.1008;2018;S2
DE;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.218;2018;S2
DK;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.1886;2018;S2
EA;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.165;2018;S2
EE;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.1061;2018;S2
EL;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.1892;2018;S2
ES;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.1486;2018;S2
FI;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.097;2018;S2
FR;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.1307;2018;S2
GE;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.0691;2018;S2
HR;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.11;2018;S2
HU;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.0849;2018;S2
IE;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.1542;2018;S2
IS;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.0599;2018;S2
IT;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.1868;2018;S2
LI;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.158;2018;S2
LT;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.0811;2018;S2
LU;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.1261;2018;S2
LV;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.1225;2018;S2
MD;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.0917;2018;S2
ME;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.0816;2018;S2
MK;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.0675;2018;S2
MT;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.3193;2018;S2
NL;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.134;2018;S2
NO;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.1058;2018;S2
PL;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.1016;2018;S2
PT;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.1668;2018;S2
RO;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.1045;2018;S2
RS;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.073;2018;S2
SE;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.1218;2018;S2
SI;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.1049;2018;S2
SK;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.0938;2018;S2
TR;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.0707;2018;S2
UA;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.0307;2018;S2
UK;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.1646;2018;S2
XK;S;E7000;KWH_GE15000;KWH;X_VAT;EUR;2018-S2;0.0515;2018;S2
AL;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.091;2018;S2
AT;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.3573;2018;S2
BA;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.1884;2018;S2
BE;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.4358;2018;S2
BG;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.1016;2018;S2
CY;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.3159;2018;S2
CZ;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.2951;2018;S2
DE;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.4758;2018;S2
DK;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.3935;2018;S2
EA;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.4096;2018;S2
EE;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.1592;2018;S2
EL;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.2099;2018;S2
ES;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.5704;2018;S2
FI;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.3642;2018;S2
FR;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.4245;2018;S2
GE;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.057;2018;S2
HR;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.2098;2018;S2
HU;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.1158;2018;S2
IE;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.3885;2018;S2
IS;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.3579;2018;S2
IT;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.3272;2018;S2
LI;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.3285;2018;S2
LT;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.1122;2018;S2
LU;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.3026;2018;S2
LV;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.191;2018;S2
MD;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.0948;2018;S2
ME;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.169;2018;S2
MK;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.0803;2018;S2
MT;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.3708;2018;S2
NL;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;-0.046;2018;S2
NO;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.4306;2018;S2
PL;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.1801;2018;S2
PT;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.4062;2018;S2
RO;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.1308;2018;S2
RS;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.2332;2018;S2
SE;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.4591;2018;S2
SI;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.3071;2018;S2
SK;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.237;2018;S2
TR;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.0859;2018;S2
UA;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.0338;2018;S2
UK;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.2944;2018;S2
XK;S;E7000;KWH_LT1000;KWH;I_TAX;EUR;2018-S2;0.0814;2018;S2
AL;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.0759;2018;S2
AT;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.2098;2018;S2
BA;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.1594;2018;S2
BE;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.3057;2018;S2
BG;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.0847;2018;S2
CY;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.2564;2018;S2
CZ;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.2427;2018;S2
DE;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.284;2018;S2
DK;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.1688;2018;S2
EA;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.3021;2018;S2
EE;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.1193;2018;S2
EL;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.1528;2018;S2
ES;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.4485;2018;S2
FI;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.2712;2018;S2
FR;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.3128;2018;S2
GE;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.0483;2018;S2
HR;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.1715;2018;S2
HU;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.0912;2018;S2
IE;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.2807;2018;S2
IS;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.2864;2018;S2
IT;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.2382;2018;S2
LI;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.2919;2018;S2
LT;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.0792;2018;S2
LU;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.2538;2018;S2
LV;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.1251;2018;S2
MD;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.0932;2018;S2
ME;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.1235;2018;S2
MK;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.0681;2018;S2
MT;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.3516;2018;S2
NL;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.41;2018;S2
NO;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.3346;2018;S2
PL;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.1194;2018;S2
PT;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.1564;2018;S2
RO;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.0959;2018;S2
RS;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.1798;2018;S2
SE;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.3354;2018;S2
SI;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.1745;2018;S2
SK;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.1606;2018;S2
TR;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.0689;2018;S2
UA;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.0282;2018;S2
UK;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.2028;2018;S2
XK;S;E7000;KWH_LT1000;KWH;X_TAX;EUR;2018-S2;0.0742;2018;S2
AL;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.0759;2018;S2
AT;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.2978;2018;S2
BA;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.161;2018;S2
BE;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.3617;2018;S2
BG;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.0847;2018;S2
CY;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.2671;2018;S2
CZ;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.2439;2018;S2
DE;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.3998;2018;S2
DK;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.3148;2018;S2
EA;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.3542;2018;S2
EE;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.1327;2018;S2
EL;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.186;2018;S2
ES;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.4714;2018;S2
FI;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.2937;2018;S2
FR;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.3854;2018;S2
GE;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.0483;2018;S2
HR;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.1857;2018;S2
HU;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.0912;2018;S2
IE;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.3421;2018;S2
IS;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.2887;2018;S2
IT;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.2964;2018;S2
LI;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.305;2018;S2
LT;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.0927;2018;S2
LU;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.2802;2018;S2
LV;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.1579;2018;S2
MD;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.0932;2018;S2
ME;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.1407;2018;S2
MK;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.0681;2018;S2
MT;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.3531;2018;S2
NL;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;-0.039;2018;S2
NO;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.3526;2018;S2
PL;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.1464;2018;S2
PT;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.3302;2018;S2
RO;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.1099;2018;S2
RS;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.1943;2018;S2
SE;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.3673;2018;S2
SI;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.2517;2018;S2
SK;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.1975;2018;S2
TR;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.0728;2018;S2
UA;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.0282;2018;S2
UK;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.2804;2018;S2
XK;S;E7000;KWH_LT1000;KWH;X_VAT;EUR;2018-S2;0.0753;2018;S2
EA;S;E7000;TOT_KWH;KWH;I_TAX;EUR;2018-S2;0.1743;2018;S2
NL;S;E7000;TOT_KWH;KWH;I_TAX;EUR;2018-S2;0.1743;2018;S2
EA;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2018-S2;0.1295;2018;S2
NL;S;E7000;TOT_KWH;KWH;X_TAX;EUR;2018-S2;0.1295;2018;S2
EA;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2018-S2;0.144;2018;S2
NL;S;E7000;TOT_KWH;KWH;X_VAT;EUR;2018-S2;0.144;2018;S2
AL;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.092;2019;S1
AT;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.2426;2019;S1
BA;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.0979;2019;S1
BE;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.3075;2019;S1
BG;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.1003;2019;S1
CY;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.2322;2019;S1
CZ;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.2317;2019;S1
DE;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.3453;2019;S1
DK;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.323;2019;S1
EA;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.2607;2019;S1
EE;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.1452;2019;S1
EL;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.1613;2019;S1
ES;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.2995;2019;S1
FI;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.2389;2019;S1
FR;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.2077;2019;S1
GE;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.0721;2019;S1
HR;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.1433;2019;S1
HU;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.1144;2019;S1
IE;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.3001;2019;S1
IS;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.171;2019;S1
IT;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.2431;2019;S1
LI;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.223;2019;S1
LT;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.1277;2019;S1
LU;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.2138;2019;S1
LV;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.1729;2019;S1
MD;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.0924;2019;S1
ME;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.1135;2019;S1
MK;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.0793;2019;S1
MT;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.1468;2019;S1
NL;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.201;2019;S1
NO;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.2755;2019;S1
PL;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.1442;2019;S1
PT;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.2375;2019;S1
RO;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.136;2019;S1
RS;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.0827;2019;S1
SE;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.2388;2019;S1
SI;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.2021;2019;S1
SK;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.1831;2019;S1
TR;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.0847;2019;S1
UA;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.0385;2019;S1
UK;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.2382;2019;S1
XK;S;E7000;KWH1000-2499;KWH;I_TAX;EUR;2019-S1;0.0639;2019;S1
AL;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2019-S1;0.0767;2019;S1
AT;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2019-S1;0.1528;2019;S1
BA;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2019-S1;0.0819;2019;S1
BE;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2019-S1;0.2139;2019;S1
BG;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2019-S1;0.0835;2019;S1
CY;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2019-S1;0.1643;2019;S1
CZ;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2019-S1;0.1709;2019;S1
DE;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2019-S1;0.1772;2019;S1
DK;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2019-S1;0.1281;2019;S1
EA;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2019-S1;0.1608;2019;S1
EE;S;E7000;KWH1000-2499;KWH;X_TAX;EUR;2019-S1;0.1061;2019;S1
